,CountryCode,Year,IndicatorCode,IndicatorName,NumericValue,Value
273381,ASM,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",70.648307,70.6 [67.5-73.7]
273383,PLW,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",36.61465,36.6 [31.9-41.6]
273385,TTO,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.432451,19.4 [17.0-22.1]
273386,ZWE,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.1190867,9.1 [8.2-10.1]
273390,MMR,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.4374983,6.4 [5.4-7.6]
273392,GRD,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.167587,19.2 [16.1-22.4]
273394,TUR,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",31.559798,31.6 [30.0-33.2]
273407,ZAF,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.749493,18.7 [17.1-20.5]
273408,LBY,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.586674,18.6 [15.0-22.4]
273412,IRN,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.790039,18.8 [18.2-19.4]
273415,HUN,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.478774,14.5 [12.9-16.1]
273416,THA,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.9072887,6.9 [6.3-7.5]
273418,CZE,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.554526,22.6 [21.2-23.9]
273421,CHE,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.835159,11.8 [10.7-13.1]
273422,ALB,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.087026,19.1 [17.3-20.9]
273426,LBN,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",28.727019,28.7 [25.8-31.8]
273427,UZB,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.690849,24.7 [23.0-26.3]
273431,BFA,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.69657988,0.7 [0.5-0.9]
273434,TUV,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",62.006187,62.0 [57.7-66.2]
273437,MDG,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.0428495,1.0 [0.8-1.4]
273441,QAT,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",28.614658,28.6 [25.7-31.7]
273442,RUS,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.664953,20.7 [19.8-21.6]
273446,DZA,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.485675,10.5 [8.3-13.0]
273450,CAF,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.636296,5.6 [4.6-6.9]
273458,VEN,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.705242,16.7 [14.3-19.5]
273460,IRN,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.379585,11.4 [9.8-13.0]
273463,RWA,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.9234815,4.9 [4.1-5.8]
273465,WB_LI,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.6003009,2.6 [2.3-2.9]
273466,FSM,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",35.627148,35.6 [31.7-39.8]
273468,KHM,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.2327077,2.2 [1.9-2.6]
273472,IRN,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",12.140391,12.1 [10.7-13.6]
273475,TUN,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.835977,16.8 [15.5-18.3]
273479,PRK,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.9016345,4.9 [2.4-8.6]
273485,MMR,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.7340672,4.7 [4.1-5.4]
273495,BTN,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.6864402,4.7 [3.6-6.0]
273503,TTO,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.989042,15.0 [12.2-18.1]
273505,ZMB,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.8801706,7.9 [6.9-8.9]
273510,URY,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.579544,23.6 [21.7-25.6]
273514,CHL,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",33.167136,33.2 [31.2-35.2]
273517,WB_HI,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.152358,25.2 [24.5-25.8]
273519,CIV,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.643035,11.6 [9.2-14.6]
273521,GBR,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",26.171803,26.2 [25.0-27.3]
273522,IRL,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.608252,23.6 [22.2-25.0]
273524,LUX,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.832854,13.8 [11.1-16.9]
273528,EGY,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",41.737407,41.7 [39.6-44.0]
273531,PLW,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",39.344534,39.3 [36.7-42.1]
273538,STP,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.2335024,3.2 [2.2-4.6]
273543,PLW,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",39.845008,39.8 [36.9-42.8]
273545,FIN,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.794587,18.8 [17.9-19.7]
273549,ECU,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.280702,10.3 [7.9-13.1]
273554,TJK,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.9581417,8.0 [5.7-10.6]
273558,LKA,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.4172347,2.4 [2.0-2.9]
273560,GUY,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.2973582,9.3 [6.8-12.3]
273562,BWA,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.0859823,9.1 [7.1-11.2]
273564,FJI,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.828748,21.8 [19.8-23.9]
273567,HUN,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.423831,23.4 [21.7-25.2]
273580,LSO,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.314992,16.3 [14.9-17.8]
273582,MMR,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.267291,2.3 [1.5-3.2]
273584,HUN,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.375861,20.4 [18.5-22.4]
273587,LVA,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.562016,15.6 [13.1-18.2]
273589,UGA,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.4139529,2.4 [2.0-2.8]
273593,MHL,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",40.892422,40.9 [38.0-43.7]
273594,BLZ,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.195815,22.2 [18.8-26.0]
273602,AZE,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.641572,15.6 [13.9-17.5]
273603,NPL,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.2730581,4.3 [3.9-4.7]
273606,CMR,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.136124,10.1 [9.2-11.1]
273614,BRB,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",30.148205,30.1 [27.4-33.1]
273616,VCT,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",28.474364,28.5 [25.7-31.4]
273618,NGA,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.604426,10.6 [9.4-11.8]
273619,CUB,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.911706,18.9 [17.2-20.7]
273620,COG,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.8695389,6.9 [5.8-8.0]
273625,ESP,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.615935,14.6 [13.6-15.7]
273626,MHL,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",41.991746,42.0 [39.2-44.8]
273627,UGA,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.7068922,3.7 [3.3-4.2]
273629,BHR,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",36.126715,36.1 [29.3-43.3]
273631,HTI,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.9942052,6.0 [4.9-7.4]
273640,JPN,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.2841185,4.3 [4.0-4.6]
273641,BFA,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.2771293,5.3 [4.6-6.0]
273642,VEN,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.833301,22.8 [20.7-24.9]
273643,FRA,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.477809,11.5 [10.4-12.6]
273648,LTU,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.544208,22.5 [20.2-25.1]
273654,MAR,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.158288,17.2 [15.4-18.9]
273661,AND,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.453964,11.5 [8.8-14.5]
273663,DEU,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.448628,20.4 [19.2-21.7]
273665,SSD,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.818427,5.8 [3.8-8.4]
273667,SYR,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",32.668421,32.7 [27.0-38.5]
273668,COM,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.1609572,3.2 [2.2-4.3]
273674,LCA,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.636894,24.6 [22.3-27.0]
273675,BHR,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",30.63162,30.6 [27.7-33.7]
273682,LAO,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.1474499,2.1 [1.5-2.9]
273683,TZA,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.3662699,5.4 [4.7-6.1]
273684,COG,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.4604698,7.5 [6.2-8.8]
273685,FIN,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.302955,15.3 [14.5-16.2]
273688,TUR,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",29.602429,29.6 [28.6-30.6]
273691,NGA,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.887109,11.9 [10.2-13.7]
273696,GUY,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",27.713326,27.7 [24.1-31.6]
273700,ECU,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.83474,18.8 [17.5-20.2]
273701,USA,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",37.442505,37.4 [36.4-38.4]
273702,STP,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.3482231,5.3 [4.1-6.8]
273704,BGR,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.89811,11.9 [9.5-14.5]
273706,PRI,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",41.133827,41.1 [34.5-48.1]
273711,TON,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",69.941759,69.9 [66.5-73.3]
273712,CYP,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.651291,19.7 [16.8-22.7]
273717,ROU,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.951836,16.0 [14.6-17.4]
273720,BEL,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.166932,18.2 [16.7-19.8]
273722,PAK,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.1549809,4.2 [3.5-4.8]
273723,SRB,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.507918,22.5 [18.8-26.3]
273725,ECU,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.531527,16.5 [15.0-18.2]
273728,ITA,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.848,15.8 [14.9-16.8]
273729,CHL,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.341908,21.3 [19.7-23.0]
273735,HUN,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.564233,18.6 [16.6-20.6]
273737,ISL,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.042725,17.0 [15.3-18.9]
273752,GTM,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.790898,13.8 [12.6-15.1]
273753,LUX,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.272605,15.3 [12.7-18.1]
273764,SRB,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.514094,21.5 [18.5-24.6]
273768,OMN,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.070155,23.1 [21.5-24.8]
273770,ARM,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.686841,15.7 [14.0-17.5]
273777,BIH,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.405484,16.4 [13.9-19.1]
273778,LBY,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",34.516594,34.5 [30.4-38.7]
273780,GIN,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.1656445,6.2 [5.1-7.5]
273785,PLW,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",39.187428,39.2 [36.4-41.9]
273787,DMA,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.642791,16.6 [13.8-19.9]
273788,ZMB,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.2817137,2.3 [1.7-3.0]
273792,MRT,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.72795,16.7 [14.4-19.4]
273794,VEN,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.509492,15.5 [12.9-18.5]
273797,BEN,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.04816,10.0 [8.6-11.6]
273798,MDV,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.292502,5.3 [4.2-6.6]
273799,BMU,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",32.289052,32.3 [22.9-42.3]
273800,LBY,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",26.608169,26.6 [23.8-29.6]
273801,MNG,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.1587193,9.2 [7.8-10.6]
273802,SLB,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.030525,17.0 [14.8-19.4]
273803,TUV,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",62.553275,62.6 [58.1-67.0]
273804,GRD,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.772457,19.8 [16.7-23.0]
273813,GHA,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.9337799,3.9 [3.3-4.7]
273814,CHN,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.3289752,7.3 [6.6-8.1]
273817,AND,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.906408,17.9 [13.0-23.6]
273818,NIU,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",54.350412,54.4 [49.0-59.7]
273825,GLOBAL,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.995656,8.0 [7.9-8.1]
273829,LAO,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.403955,2.4 [1.7-3.2]
273832,BMU,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",31.5844,31.6 [22.4-41.4]
273836,RUS,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.939918,18.9 [18.3-19.7]
273840,CAN,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.748077,20.7 [19.5-22.0]
273841,KGZ,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.2503741,9.3 [7.8-10.8]
273844,HND,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.712892,24.7 [20.5-29.6]
273848,TUN,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",26.832232,26.8 [21.6-32.6]
273849,LCA,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.397919,16.4 [13.9-19.0]
273852,CIV,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.767104,10.8 [8.7-13.2]
273853,WB_UMI,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.653795,8.7 [8.5-8.8]
273854,BGD,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.303124,5.3 [4.5-6.2]
273856,GIN,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.0196568,4.0 [3.3-4.9]
273859,CIV,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.6876983,7.7 [6.5-9.1]
273862,COD,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.6405505,6.6 [4.9-8.6]
273864,GLOBAL,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.821933,9.8 [9.7-9.9]
273867,UZB,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.2774751,8.3 [6.5-10.3]
273869,BTN,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.7000315,6.7 [5.6-7.9]
273870,BLR,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.733768,20.7 [18.0-23.7]
273873,CYP,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.936533,22.9 [16.9-29.7]
273874,BEL,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.98908,18.0 [16.5-19.5]
273878,QAT,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.376076,20.4 [16.7-24.5]
273879,LAO,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.3790126,1.4 [0.8-2.2]
273888,IDN,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.7526502,7.8 [7.0-8.5]
273889,URY,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.569003,17.6 [15.3-20.1]
273890,VNM,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.217872,0.2 [0.2-0.3]
